122 	 6 	 89 	 48 	-4 8 -3  -8 -4 3  4 -3 8  -4 8 3  8 3 4  3 4 -8  -3 -8 -4  -8 -3 4  -3 8 4  -8 3 -4  -4 -8 -3  4 -3 -8  -8 4 -3  3 8 4  -3 -4 8  4 3 8  -4 -8 3  -8 4 3  3 -8 -4  3 -4 8  8 -4 -3  8 -4 3  8 -3 -4  -3 -8 4  -3 -4 -8  4 3 -8  -4 -3 8  -8 3 4  4 8 -3  -4 3 8  3 -8 4  3 -4 -8  4 8 3  8 3 -4  -3 4 8  -4 -3 -8  8 -3 4  -8 -3 -4  3 4 8  3 8 -4  -3 8 -4  4 -8 -3  -4 3 -8  8 4 -3  8 4 3  -3 4 -8  4 -8 3  -8 -4 -3  
123 	 3 	 89 	 24 	5 0 -8  8 0 5  8 -5 0  5 -8 0  0 -5 8  0 8 5  8 0 -5  -5 8 0  0 -5 -8  0 -8 5  0 8 -5  8 5 0  -5 0 8  -5 -8 0  -8 0 5  -8 -5 0  0 5 8  5 8 0  -5 0 -8  0 -8 -5  5 0 8  -8 0 -5  0 5 -8  -8 5 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
124 	 5 	 89 	 24 	-9 2 -2  2 -9 2  9 -2 2  -2 9 2  -2 -9 2  2 9 -2  9 2 2  2 -9 -2  9 -2 -2  2 -2 -9  -9 -2 2  -2 9 -2  2 -2 9  -2 -9 -2  -2 -2 -9  9 2 -2  2 2 -9  -9 2 2  -2 -2 9  2 2 9  -9 -2 -2  -2 2 -9  -2 2 9  2 9 2  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
125 	 6 	 90 	 48 	-7 -5 -4  -7 4 5  4 -7 -5  7 -5 4  -4 7 -5  7 5 -4  -4 5 7  -5 -4 -7  -5 7 -4  7 -4 5  -4 -5 -7  -4 -7 5  4 -5 7  -7 4 -5  -7 5 -4  5 -7 4  5 4 7  -7 -5 4  4 5 -7  -7 -4 5  -5 4 -7  5 -4 -7  -5 -7 -4  4 7 5  5 7 -4  7 -4 -5  7 5 4  -5 -4 7  -4 -7 -5  -5 7 4  7 4 5  7 -5 -4  -4 -5 7  -7 -4 -5  -7 5 4  -4 5 -7  4 7 -5  4 5 7  4 -7 5  -4 7 5  -5 4 7  5 -4 7  -5 -7 4  5 7 4  5 4 -7  4 -5 -7  7 4 -5  5 -7 -4  
126 	 6 	 90 	 48 	1 -8 -5  8 -1 5  -5 8 -1  -5 8 1  8 5 1  -8 1 5  8 5 -1  -5 1 -8  -5 -8 -1  -5 -8 1  1 -5 8  -1 5 -8  -1 -8 -5  -8 -5 -1  1 8 5  -5 -1 8  8 -1 -5  5 1 8  -8 -5 1  5 8 -1  -8 1 -5  5 8 1  1 -5 -8  -1 -5 8  -1 8 5  -8 -1 5  1 8 -5  -5 -1 -8  5 1 -8  8 1 5  5 -1 8  -8 5 -1  -8 5 1  1 -8 5  1 5 8  -1 -5 -8  5 -8 -1  8 -5 -1  5 -8 1  -8 -1 -5  8 -5 1  -1 8 -5  -5 1 8  8 1 -5  5 -1 -8  -1 -8 5  1 5 -8  -1 5 8  
127 	 3 	 90 	 24 	0 3 -9  0 -3 9  -3 9 0  -3 0 -9  9 -3 0  -3 0 9  0 3 9  3 0 -9  3 9 0  -9 0 -3  -3 -9 0  -9 0 3  3 0 9  9 3 0  3 -9 0  0 9 -3  0 9 3  0 -9 -3  0 -9 3  -9 -3 0  9 0 -3  9 0 3  -9 3 0  0 -3 -9  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
128 	 6 	 91 	 48 	9 3 -1  1 -3 -9  -3 -1 -9  3 -9 1  1 -3 9  -9 -1 -3  -3 -1 9  1 3 -9  -9 -1 3  1 3 9  3 -1 -9  -9 -3 1  -9 -3 -1  9 1 -3  -1 -3 -9  3 -1 9  9 1 3  -1 3 -9  -1 -3 9  -1 3 9  -9 3 1  -9 3 -1  1 9 -3  -3 1 -9  1 9 3  1 -9 -3  -9 1 -3  -9 1 3  -3 1 9  1 -9 3  9 -1 -3  -3 9 -1  3 1 -9  9 -3 -1  -3 9 1  9 -1 3  9 -3 1  -3 -9 1  -1 9 -3  -1 9 3  3 1 9  -1 -9 -3  -1 -9 3  3 9 1  -3 -9 -1  3 9 -1  3 -9 -1  9 3 1  
129 	 6 	 93 	 48 	2 -8 -5  -8 2 -5  5 8 2  8 -2 5  -5 8 -2  2 5 -8  5 2 -8  8 5 -2  -5 -8 -2  -2 -8 -5  -2 5 -8  8 2 5  -8 -5 -2  -8 5 2  -5 -2 8  8 -2 -5  2 -5 8  2 8 5  5 8 -2  8 -5 2  -2 -5 8  5 -8 2  -2 8 5  -5 2 8  8 2 -5  -8 -2 5  -5 -2 -8  2 -5 -8  2 8 -5  5 -2 8  -8 5 -2  2 -8 5  -2 -5 -8  -8 2 5  5 -8 -2  -5 8 2  8 -5 -2  8 5 2  2 5 8  -2 8 -5  -5 2 -8  -8 -2 -5  5 2 8  -5 -8 2  5 -2 -8  -2 -8 5  -8 -5 2  -2 5 8  
130 	 6 	 94 	 48 	6 7 3  3 7 -6  -3 7 -6  6 3 -7  -7 3 6  -7 -6 3  -7 -6 -3  -3 6 7  3 7 6  -3 7 6  -3 -6 -7  6 -3 7  -6 -3 7  6 -7 -3  -6 -7 -3  3 6 7  6 -7 3  -6 -7 3  -6 3 7  -3 -7 -6  7 6 -3  3 -6 -7  7 6 3  -3 -7 6  6 3 7  3 -7 -6  7 -3 -6  3 -7 6  -3 -6 7  -7 6 3  -7 6 -3  7 -3 6  7 3 -6  7 -6 -3  -3 6 -7  -7 -3 -6  7 3 6  7 -6 3  3 -6 7  -7 -3 6  6 -3 -7  -6 -3 -7  -6 7 -3  -6 7 3  3 6 -7  -6 3 -7  6 7 -3  -7 3 -6  
131 	 6 	 94 	 48 	9 2 3  9 3 -2  2 -3 9  -3 -2 -9  -9 -2 -3  -3 -2 9  -9 -2 3  9 2 -3  2 3 -9  -9 3 2  3 -2 -9  -3 2 -9  -9 -3 -2  2 3 9  -2 -3 -9  3 -2 9  -9 2 -3  -3 2 9  -2 3 -9  -2 -3 9  -9 2 3  2 -3 -9  -3 9 2  9 -3 2  3 2 -9  -2 3 9  3 2 9  -9 3 -2  3 9 2  -3 -9 2  2 9 -3  2 9 3  9 3 2  3 -9 2  2 -9 -3  9 -2 -3  -3 9 -2  2 -9 3  9 -3 -2  9 -2 3  -2 9 -3  -2 9 3  -2 -9 -3  -2 -9 3  -3 -9 -2  3 9 -2  -9 -3 2  3 -9 -2  
132 	 5 	 96 	 24 	4 8 -4  4 4 -8  -4 -4 -8  8 -4 4  8 4 -4  4 -8 -4  -8 -4 -4  4 8 4  -4 4 8  -4 8 -4  4 -4 8  -4 4 -8  4 -8 4  8 4 4  -4 -8 -4  -8 4 -4  -8 -4 4  -4 8 4  4 -4 -8  8 -4 -4  4 4 8  -4 -4 8  -4 -8 4  -8 4 4  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
133 	 5 	 97 	 24 	-6 -6 5  6 6 -5  5 -6 -6  5 -6 6  -5 6 -6  6 -5 -6  -6 -6 -5  -5 6 6  6 -6 5  -6 -5 -6  6 -5 6  -6 -5 6  6 -6 -5  5 6 -6  -6 6 5  -5 -6 -6  6 5 -6  5 6 6  -5 -6 6  -6 5 -6  6 5 6  6 6 5  -6 5 6  -6 6 -5  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
134 	 3 	 97 	 24 	-9 -4 0  9 0 -4  0 9 4  0 -4 -9  0 -9 4  4 9 0  4 0 -9  0 -4 9  4 0 9  4 -9 0  9 0 4  -9 4 0  9 -4 0  0 4 -9  -9 0 -4  -4 9 0  0 4 9  -4 0 -9  -4 0 9  -4 -9 0  0 9 -4  9 4 0  0 -9 -4  -9 0 4  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
135 	 2 	 98 	 12 	-7 7 0  0 -7 7  0 7 7  -7 -7 0  7 0 7  7 -7 0  -7 0 -7  0 -7 -7  0 7 -7  7 7 0  7 0 -7  -7 0 7  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
136 	 6 	 98 	 48 	-8 5 3  -5 -3 -8  -5 3 8  8 3 -5  8 -5 -3  5 -8 -3  5 -8 3  8 -5 3  3 -5 -8  -3 -8 5  -8 -3 -5  -3 8 -5  -3 -5 -8  5 -3 8  -3 5 8  3 8 -5  -8 3 5  -5 3 -8  5 3 8  3 -8 5  3 5 8  3 8 5  -5 8 -3  -5 8 3  8 5 -3  8 5 3  -3 5 -8  -3 -8 -5  -5 -8 -3  5 -3 -8  8 -3 5  -5 -8 3  -8 3 -5  5 3 -8  3 -8 -5  -8 -5 -3  3 5 -8  -8 -5 3  5 8 -3  5 8 3  -5 -3 8  8 3 5  8 -3 -5  -8 -3 5  3 -5 8  -3 -5 8  -3 8 5  -8 5 -3  
137 	 6 	 98 	 48 	4 9 1  4 -9 -1  9 -1 -4  -1 4 -9  4 -9 1  -1 9 -4  -1 4 9  4 -1 -9  -9 4 -1  -1 -9 -4  -4 1 -9  4 -1 9  9 -4 -1  -9 4 1  1 9 4  9 -4 1  -4 1 9  1 -9 4  -4 9 -1  -9 1 4  1 -4 -9  -4 9 1  -9 -1 -4  -4 -9 1  9 -1 4  -4 -9 -1  1 -4 9  1 -9 -4  9 4 1  -1 9 4  -4 -1 -9  9 4 -1  -1 -4 -9  -4 -1 9  -1 -9 4  9 1 -4  -1 -4 9  -9 -4 1  -9 -4 -1  1 4 -9  -9 -1 4  4 1 -9  1 4 9  1 9 -4  4 1 9  -9 1 -4  9 1 4  4 9 -1  
138 	 5 	 99 	 24 	5 -7 5  -5 5 -7  -7 -5 5  -5 -5 7  7 5 5  -5 7 5  5 -7 -5  -7 -5 -5  5 -5 7  -7 5 5  -5 5 7  5 5 -7  7 5 -5  -5 -7 5  5 7 5  -5 7 -5  -5 -5 -7  -7 5 -5  7 -5 5  -5 -7 -5  5 7 -5  5 5 7  5 -5 -7  7 -5 -5  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
139 	 5 	 99 	 24 	7 -7 1  -7 1 -7  1 7 7  1 -7 -7  -7 -7 -1  -7 -7 1  -1 -7 -7  7 -1 -7  7 1 7  -1 7 7  -7 1 7  -7 -1 -7  7 7 -1  1 -7 7  7 7 1  7 -1 7  -1 -7 7  1 7 -7  -7 7 -1  -7 7 1  7 1 -7  -1 7 -7  7 -7 -1  -7 -1 7  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
140 	 5 	 99 	 24 	-3 9 -3  9 -3 -3  -3 9 3  9 -3 3  3 9 -3  3 9 3  -3 -9 -3  9 3 -3  3 -9 3  3 -9 -3  -3 -9 3  9 3 3  -3 -3 -9  -9 -3 -3  -3 -3 9  -9 -3 3  3 -3 -9  3 3 -9  3 -3 9  -3 3 -9  -9 3 -3  -3 3 9  -9 3 3  3 3 9  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
141 	 3 	 100 	 24 	8 6 0  0 6 8  0 -8 -6  0 -8 6  -8 0 -6  -8 0 6  0 6 -8  6 8 0  -6 8 0  -6 0 8  6 0 8  8 -6 0  -8 6 0  0 -6 8  6 0 -8  8 0 -6  -6 0 -8  6 -8 0  8 0 6  -6 -8 0  0 -6 -8  0 8 -6  0 8 6  -8 -6 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
142 	 1 	 100 	 6 	0 0 10  0 -10 0  -10 0 0  10 0 0  0 0 -10  0 10 0  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
143 	 6 	 101 	 48 	-4 -7 6  7 -6 -4  -4 -6 7  -7 -4 -6  4 7 -6  7 6 4  -7 -4 6  6 -4 -7  -6 -4 -7  4 7 6  -6 7 -4  -4 6 -7  4 6 7  -7 6 4  4 -6 -7  6 7 -4  7 4 -6  -7 -6 -4  7 -6 4  7 4 6  4 -7 -6  -4 7 -6  4 -7 6  -6 7 4  -4 7 6  6 -4 7  -6 -4 7  -4 6 7  6 4 -7  -6 4 -7  6 -7 -4  -6 -7 -4  -7 4 -6  -4 -6 -7  6 7 4  4 -6 7  7 6 -4  -7 4 6  -7 -6 4  -4 -7 -6  4 6 -7  6 4 7  -7 6 -4  7 -4 -6  6 -7 4  7 -4 6  -6 4 7  -6 -7 4  
144 	 6 	 101 	 48 	6 8 -1  -6 8 -1  -6 8 1  -1 -6 -8  6 1 8  8 -6 1  -1 8 -6  8 -6 -1  -8 6 -1  -6 1 -8  -8 -1 -6  -8 6 1  8 1 -6  -1 8 6  -8 -1 6  8 1 6  -6 -1 8  6 1 -8  1 -8 -6  1 -8 6  -1 6 8  6 -1 8  6 -8 -1  1 6 8  -6 -8 -1  6 -8 1  -6 -8 1  -6 -1 -8  -1 -8 -6  -1 -8 6  6 -1 -8  -1 6 -8  1 6 -8  8 -1 -6  8 6 1  -8 -6 -1  8 6 -1  -8 -6 1  8 -1 6  -8 1 -6  1 -6 8  -8 1 6  -1 -6 8  1 8 -6  1 8 6  1 -6 -8  -6 1 8  6 8 1  
145 	 6 	 101 	 48 	-9 2 4  -4 9 2  2 -9 -4  4 -9 -2  9 -2 -4  -2 4 -9  -4 -9 2  -2 9 -4  -2 4 9  4 -2 -9  -9 4 -2  -2 -9 -4  9 4 2  4 -2 9  9 -4 -2  9 2 -4  -4 9 -2  2 9 4  4 2 -9  2 -9 4  -9 -2 -4  9 -2 4  2 -4 -9  -9 -4 2  4 2 9  -4 -9 -2  2 -4 9  -4 -2 -9  -2 9 4  9 4 -2  -2 -4 -9  -4 -2 9  -2 -9 4  4 9 2  -9 2 -4  9 2 4  -2 -4 9  -4 2 -9  4 -9 2  -9 -4 -2  -9 -2 4  -4 2 9  2 4 -9  -9 4 2  9 -4 2  2 4 9  2 9 -4  4 9 -2  
146 	 3 	 101 	 24 	-10 1 0  0 -1 10  1 10 0  1 -10 0  -1 0 -10  -1 10 0  -10 0 -1  -10 0 1  1 0 10  10 1 0  0 1 -10  -1 -10 0  10 0 -1  -10 -1 0  10 0 1  0 10 -1  0 10 1  -1 0 10  0 -1 -10  0 -10 -1  0 -10 1  0 1 10  10 -1 0  1 0 -10  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
147 	 5 	 102 	 24 	2 -7 -7  7 2 7  -7 -7 -2  2 7 7  -7 2 7  7 -2 -7  7 7 2  -2 -7 -7  -2 7 7  2 -7 7  -7 -2 -7  7 7 -2  7 2 -7  -7 7 2  7 -2 7  7 -7 2  -2 -7 7  2 7 -7  -7 2 -7  -7 7 -2  -7 -7 2  -2 7 -7  7 -7 -2  -7 -2 7  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
148 	 5 	 102 	 24 	1 1 10  10 1 -1  -1 -10 1  10 1 1  -1 -10 -1  -1 1 10  1 -1 10  -10 -1 -1  -10 -1 1  -1 -1 10  10 -1 -1  10 -1 1  1 1 -10  -1 1 -10  1 -1 -10  -10 1 -1  1 10 1  -10 1 1  1 10 -1  1 -10 1  1 -10 -1  -1 10 -1  -1 10 1  -1 -1 -10  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
149 	 6 	 104 	 48 	6 8 -2  -6 8 -2  2 8 6  6 -8 2  -6 -8 2  -2 -6 -8  -2 8 -6  8 -6 -2  -8 6 -2  -8 -2 -6  -2 8 6  2 6 8  -8 -2 6  -6 -2 8  -8 -6 2  8 6 2  -2 6 8  2 -8 -6  -8 2 -6  6 -2 8  2 6 -8  6 -8 -2  -6 -8 -2  2 -8 6  -8 2 6  -6 -2 -8  -6 2 8  -2 -8 -6  -2 -8 6  6 -2 -8  -2 6 -8  6 2 8  8 -2 -6  -8 -6 -2  8 6 -2  2 -6 8  -6 8 2  6 8 2  8 -2 6  -6 2 -8  8 -6 2  6 2 -8  -2 -6 8  -8 6 2  8 2 -6  2 -6 -8  8 2 6  2 8 -6  
150 	 3 	 104 	 24 	2 10 0  10 2 0  0 -2 10  -2 0 -10  -2 10 0  2 -10 0  0 10 2  -10 0 -2  10 0 2  0 2 10  -2 -10 0  2 0 10  0 -10 2  10 0 -2  -10 -2 0  0 10 -2  -2 0 10  0 -2 -10  0 -10 -2  -10 2 0  10 -2 0  -10 0 2  0 2 -10  2 0 -10  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
151 	 6 	 105 	 48 	4 -5 8  5 4 8  4 8 5  5 8 -4  -4 5 -8  -5 8 4  8 5 4  8 -4 -5  -5 -8 4  4 -5 -8  -5 -4 8  5 4 -8  4 -8 5  4 8 -5  -8 5 -4  8 4 5  -8 -5 4  -8 -4 5  -4 -5 8  -4 8 5  5 -8 -4  5 8 4  8 -5 -4  4 5 8  -5 -4 -8  4 -8 -5  -5 4 8  5 -4 8  8 4 -5  -4 -5 -8  -8 5 4  -8 -4 -5  -4 -8 5  -4 8 -5  -8 4 5  4 5 -8  -5 8 -4  8 5 -4  8 -5 4  5 -8 4  -5 4 -8  5 -4 -8  -5 -8 -4  -4 5 8  8 -4 5  -4 -8 -5  -8 4 -5  -8 -5 -4  
152 	 6 	 105 	 48 	10 1 -2  -2 -10 1  1 2 -10  -2 -10 -1  -1 -10 -2  -2 1 10  1 -2 10  -10 -1 -2  -10 -2 -1  10 -1 2  -1 2 -10  -10 -2 1  2 -1 10  2 1 -10  -10 2 -1  -2 -1 10  -1 -2 10  -10 1 2  -10 2 1  1 10 2  10 -1 -2  10 -2 -1  1 -10 2  10 -2 1  1 2 10  -1 10 2  -1 2 10  10 2 -1  2 10 -1  -2 1 -10  -2 -1 -10  10 2 1  2 10 1  1 -2 -10  -10 1 -2  -1 -10 2  10 1 2  2 -1 -10  1 10 -2  2 1 10  1 -10 -2  -10 -1 2  -1 10 -2  -2 10 -1  2 -10 -1  -2 10 1  2 -10 1  -1 -2 -10  
153 	 6 	 106 	 48 	3 -4 -9  9 3 4  3 -9 4  -9 -4 -3  -9 -4 3  3 -4 9  -4 -3 -9  -9 3 -4  -4 -3 9  -4 3 -9  -9 -3 4  4 9 -3  -3 4 -9  -4 3 9  4 9 3  -3 4 9  4 -9 -3  -3 9 -4  9 -3 -4  4 -9 3  3 4 -9  -9 4 -3  9 -4 -3  3 9 -4  -9 3 4  -9 4 3  3 4 9  9 -4 3  3 -9 -4  4 -3 -9  -3 -9 -4  -4 9 -3  9 3 -4  4 -3 9  -3 -9 4  -4 9 3  -4 -9 -3  -3 9 4  9 -3 4  -4 -9 3  9 4 -3  -3 -4 -9  -9 -3 -4  4 3 -9  9 4 3  -3 -4 9  3 9 4  4 3 9  
154 	 3 	 106 	 24 	9 -5 0  -5 0 -9  -5 -9 0  9 0 5  0 9 -5  -5 0 9  0 5 -9  0 -9 -5  0 5 9  5 9 0  5 0 -9  9 0 -5  5 -9 0  5 0 9  9 5 0  -9 -5 0  -9 0 5  0 -5 -9  0 9 5  0 -5 9  -9 5 0  -5 9 0  0 -9 5  -9 0 -5  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
155 	 5 	 107 	 24 	-3 -7 7  -7 -3 -7  -7 7 -3  -7 7 3  3 -7 7  7 -3 7  -7 3 -7  -3 7 -7  7 -7 -3  7 -7 3  7 3 7  3 7 -7  -7 -3 7  -7 -7 -3  -7 -7 3  -3 -7 -7  -7 3 7  -3 7 7  3 7 7  3 -7 -7  7 -3 -7  7 7 -3  7 7 3  7 3 -7  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
156 	 6 	 107 	 48 	-5 -1 9  5 1 9  5 9 -1  1 -9 5  -1 -5 -9  -9 1 5  5 9 1  9 -1 5  5 -9 -1  5 -9 1  -1 -5 9  9 5 -1  5 -1 -9  1 9 -5  -1 9 5  9 5 1  -9 -5 -1  -9 -5 1  5 -1 9  -1 -9 5  1 -9 -5  1 5 -9  -9 1 -5  9 -1 -5  1 5 9  -5 1 -9  -1 9 -5  -9 -1 5  -5 1 9  -1 5 -9  -9 5 1  -1 -9 -5  -9 5 -1  -5 9 -1  -5 9 1  -1 5 9  9 1 5  9 -5 -1  9 -5 1  -9 -1 -5  -5 -9 -1  -5 -9 1  1 -5 -9  -5 -1 -9  5 1 -9  1 -5 9  9 1 -5  1 9 5  
157 	 4 	 108 	 8 	6 6 6  -6 6 -6  -6 -6 -6  -6 6 6  -6 -6 6  6 -6 -6  6 6 -6  6 -6 6  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
158 	 5 	 108 	 24 	-2 -10 -2  -10 2 2  -10 -2 -2  10 -2 2  -2 2 -10  2 -2 10  2 10 2  -10 2 -2  -2 -2 10  10 2 2  2 2 10  10 -2 -2  2 -10 2  -2 10 2  -2 2 10  10 2 -2  2 10 -2  -2 -10 2  2 -2 -10  -10 -2 2  -2 10 -2  2 -10 -2  -2 -2 -10  2 2 -10  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
159 	 6 	 109 	 48 	-8 -6 3  -6 3 8  3 -8 6  6 -3 -8  8 -3 -6  -6 -3 -8  6 3 8  8 -3 6  3 6 -8  -6 3 -8  -3 -6 8  6 8 -3  6 8 3  -6 8 -3  6 3 -8  8 3 -6  -6 8 3  3 -6 8  8 3 6  8 -6 3  8 -6 -3  -8 6 -3  -3 -6 -8  -8 -3 -6  -8 6 3  -8 -3 6  3 8 -6  -3 8 -6  3 8 6  -3 8 6  3 -6 -8  6 -8 -3  -6 -8 -3  6 -8 3  -3 6 8  -6 -8 3  -3 -8 -6  -3 -8 6  6 -3 8  -6 -3 8  3 6 8  -8 3 -6  -8 -6 -3  3 -8 -6  8 6 -3  8 6 3  -3 6 -8  -8 3 6  
160 	 3 	 109 	 24 	0 -10 -3  0 -10 3  -10 3 0  0 -3 -10  10 -3 0  -3 0 -10  10 3 0  0 3 -10  -10 0 -3  -10 0 3  3 0 -10  -3 10 0  0 -3 10  -3 -10 0  3 10 0  0 3 10  3 -10 0  -3 0 10  10 0 -3  10 0 3  0 10 -3  0 10 3  -10 -3 0  3 0 10  0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 
