138 	 5 	 99 	 24 	5 5 7  5 7 5  7 5 5  -7 -5 5  -5 7 -5  5 -7 -5  -7 5 -5  7 -5 -5  -5 -7 5  5 7 -5  5 -7 5  -7 5 5  7 5 -5  5 -5 7  -5 5 7  -5 7 5  -5 -7 -5  5 5 -7  -5 -5 -7  7 -5 5  -7 -5 -5  5 -5 -7  -5 5 -7  -5 -5 7  -5 -5 -7  -5 -7 -5  -7 -5 -5  7 5 -5  5 -7 5  -5 7 5  7 -5 5  -7 5 5  5 7 -5  -5 -7 5  -5 7 -5  7 -5 -5  -7 -5 5  -5 5 -7  5 -5 -7  5 -7 -5  5 7 5  -5 -5 7  5 5 7  -7 5 -5  7 5 5  -5 5 7  5 -5 7  5 5 -7  
139 	 5 	 99 	 24 	1 7 7  7 7 1  7 1 7  -7 -1 7  -7 7 -1  7 -7 -1  -7 1 -7  7 -1 -7  -7 -7 1  1 7 -7  1 -7 7  -7 7 1  7 7 -1  7 -1 7  -7 1 7  -1 7 7  -1 -7 -7  7 1 -7  -7 -1 -7  7 -7 1  -7 -7 -1  1 -7 -7  -1 7 -7  -1 -7 7  -1 -7 -7  -7 -7 -1  -7 -1 -7  7 1 -7  7 -7 1  -7 7 1  7 -1 7  -7 1 7  7 7 -1  -1 -7 7  -1 7 -7  7 -7 -1  -7 -7 1  -7 1 -7  7 -1 -7  1 -7 -7  1 7 7  -7 -1 7  7 1 7  -7 7 -1  7 7 1  -1 7 7  1 -7 7  1 7 -7  
140 	 5 	 99 	 24 	3 3 9  3 9 3  9 3 3  -9 -3 3  -3 9 -3  3 -9 -3  -9 3 -3  9 -3 -3  -3 -9 3  3 9 -3  3 -9 3  -9 3 3  9 3 -3  3 -3 9  -3 3 9  -3 9 3  -3 -9 -3  3 3 -9  -3 -3 -9  9 -3 3  -9 -3 -3  3 -3 -9  -3 3 -9  -3 -3 9  -3 -3 -9  -3 -9 -3  -9 -3 -3  9 3 -3  3 -9 3  -3 9 3  9 -3 3  -9 3 3  3 9 -3  -3 -9 3  -3 9 -3  9 -3 -3  -9 -3 3  -3 3 -9  3 -3 -9  3 -9 -3  3 9 3  -3 -3 9  3 3 9  -9 3 -3  9 3 3  -3 3 9  3 -3 9  3 3 -9  
141 	 3 	 100 	 24 	0 6 8  6 8 0  8 0 6  -8 0 6  -6 8 0  6 -8 0  -8 0 -6  8 0 -6  -6 -8 0  0 8 -6  0 -8 6  -8 6 0  8 6 0  6 0 8  -6 0 8  0 8 6  0 -8 -6  6 0 -8  -6 0 -8  8 -6 0  -8 -6 0  0 -6 -8  0 6 -8  0 -6 8  0 -6 -8  -6 -8 0  -8 0 -6  8 0 -6  6 -8 0  -6 8 0  8 0 6  -8 0 6  6 8 0  0 -8 6  0 8 -6  8 -6 0  -8 -6 0  -6 0 -8  6 0 -8  0 -8 -6  0 8 6  -6 0 8  6 0 8  -8 6 0  8 6 0  0 6 8  0 -6 8  0 6 -8  
142 	 1 	 100 	 6 	0 0 10  0 10 0  10 0 0  -10 0 0  0 10 0  0 -10 0  -10 0 0  10 0 0  0 -10 0  0 10 0  0 -10 0  -10 0 0  10 0 0  0 0 10  0 0 10  0 10 0  0 -10 0  0 0 -10  0 0 -10  10 0 0  -10 0 0  0 0 -10  0 0 -10  0 0 10  0 0 -10  0 -10 0  -10 0 0  10 0 0  0 -10 0  0 10 0  10 0 0  -10 0 0  0 10 0  0 -10 0  0 10 0  10 0 0  -10 0 0  0 0 -10  0 0 -10  0 -10 0  0 10 0  0 0 10  0 0 10  -10 0 0  10 0 0  0 0 10  0 0 10  0 0 -10  
143 	 6 	 101 	 48 	4 6 7  6 7 4  7 4 6  -7 -4 6  -6 7 -4  6 -7 -4  -7 4 -6  7 -4 -6  -6 -7 4  4 7 -6  4 -7 6  -7 6 4  7 6 -4  6 -4 7  -6 4 7  -4 7 6  -4 -7 -6  6 4 -7  -6 -4 -7  7 -6 4  -7 -6 -4  4 -6 -7  -4 6 -7  -4 -6 7  -4 -6 -7  -6 -7 -4  -7 -4 -6  7 4 -6  6 -7 4  -6 7 4  7 -4 6  -7 4 6  6 7 -4  -4 -7 6  -4 7 -6  7 -6 -4  -7 -6 4  -6 4 -7  6 -4 -7  4 -7 -6  4 7 6  -6 -4 7  6 4 7  -7 6 -4  7 6 4  -4 6 7  4 -6 7  4 6 -7  
144 	 6 	 101 	 48 	1 6 8  6 8 1  8 1 6  -8 -1 6  -6 8 -1  6 -8 -1  -8 1 -6  8 -1 -6  -6 -8 1  1 8 -6  1 -8 6  -8 6 1  8 6 -1  6 -1 8  -6 1 8  -1 8 6  -1 -8 -6  6 1 -8  -6 -1 -8  8 -6 1  -8 -6 -1  1 -6 -8  -1 6 -8  -1 -6 8  -1 -6 -8  -6 -8 -1  -8 -1 -6  8 1 -6  6 -8 1  -6 8 1  8 -1 6  -8 1 6  6 8 -1  -1 -8 6  -1 8 -6  8 -6 -1  -8 -6 1  -6 1 -8  6 -1 -8  1 -8 -6  1 8 6  -6 -1 8  6 1 8  -8 6 -1  8 6 1  -1 6 8  1 -6 8  1 6 -8  
145 	 6 	 101 	 48 	2 4 9  4 9 2  9 2 4  -9 -2 4  -4 9 -2  4 -9 -2  -9 2 -4  9 -2 -4  -4 -9 2  2 9 -4  2 -9 4  -9 4 2  9 4 -2  4 -2 9  -4 2 9  -2 9 4  -2 -9 -4  4 2 -9  -4 -2 -9  9 -4 2  -9 -4 -2  2 -4 -9  -2 4 -9  -2 -4 9  -2 -4 -9  -4 -9 -2  -9 -2 -4  9 2 -4  4 -9 2  -4 9 2  9 -2 4  -9 2 4  4 9 -2  -2 -9 4  -2 9 -4  9 -4 -2  -9 -4 2  -4 2 -9  4 -2 -9  2 -9 -4  2 9 4  -4 -2 9  4 2 9  -9 4 -2  9 4 2  -2 4 9  2 -4 9  2 4 -9  
146 	 3 	 101 	 24 	0 1 10  1 10 0  10 0 1  -10 0 1  -1 10 0  1 -10 0  -10 0 -1  10 0 -1  -1 -10 0  0 10 -1  0 -10 1  -10 1 0  10 1 0  1 0 10  -1 0 10  0 10 1  0 -10 -1  1 0 -10  -1 0 -10  10 -1 0  -10 -1 0  0 -1 -10  0 1 -10  0 -1 10  0 -1 -10  -1 -10 0  -10 0 -1  10 0 -1  1 -10 0  -1 10 0  10 0 1  -10 0 1  1 10 0  0 -10 1  0 10 -1  10 -1 0  -10 -1 0  -1 0 -10  1 0 -10  0 -10 -1  0 10 1  -1 0 10  1 0 10  -10 1 0  10 1 0  0 1 10  0 -1 10  0 1 -10  
147 	 5 	 102 	 24 	2 7 7  7 7 2  7 2 7  -7 -2 7  -7 7 -2  7 -7 -2  -7 2 -7  7 -2 -7  -7 -7 2  2 7 -7  2 -7 7  -7 7 2  7 7 -2  7 -2 7  -7 2 7  -2 7 7  -2 -7 -7  7 2 -7  -7 -2 -7  7 -7 2  -7 -7 -2  2 -7 -7  -2 7 -7  -2 -7 7  -2 -7 -7  -7 -7 -2  -7 -2 -7  7 2 -7  7 -7 2  -7 7 2  7 -2 7  -7 2 7  7 7 -2  -2 -7 7  -2 7 -7  7 -7 -2  -7 -7 2  -7 2 -7  7 -2 -7  2 -7 -7  2 7 7  -7 -2 7  7 2 7  -7 7 -2  7 7 2  -2 7 7  2 -7 7  2 7 -7  
148 	 5 	 102 	 24 	1 1 10  1 10 1  10 1 1  -10 -1 1  -1 10 -1  1 -10 -1  -10 1 -1  10 -1 -1  -1 -10 1  1 10 -1  1 -10 1  -10 1 1  10 1 -1  1 -1 10  -1 1 10  -1 10 1  -1 -10 -1  1 1 -10  -1 -1 -10  10 -1 1  -10 -1 -1  1 -1 -10  -1 1 -10  -1 -1 10  -1 -1 -10  -1 -10 -1  -10 -1 -1  10 1 -1  1 -10 1  -1 10 1  10 -1 1  -10 1 1  1 10 -1  -1 -10 1  -1 10 -1  10 -1 -1  -10 -1 1  -1 1 -10  1 -1 -10  1 -10 -1  1 10 1  -1 -1 10  1 1 10  -10 1 -1  10 1 1  -1 1 10  1 -1 10  1 1 -10  
149 	 6 	 104 	 48 	2 6 8  6 8 2  8 2 6  -8 -2 6  -6 8 -2  6 -8 -2  -8 2 -6  8 -2 -6  -6 -8 2  2 8 -6  2 -8 6  -8 6 2  8 6 -2  6 -2 8  -6 2 8  -2 8 6  -2 -8 -6  6 2 -8  -6 -2 -8  8 -6 2  -8 -6 -2  2 -6 -8  -2 6 -8  -2 -6 8  -2 -6 -8  -6 -8 -2  -8 -2 -6  8 2 -6  6 -8 2  -6 8 2  8 -2 6  -8 2 6  6 8 -2  -2 -8 6  -2 8 -6  8 -6 -2  -8 -6 2  -6 2 -8  6 -2 -8  2 -8 -6  2 8 6  -6 -2 8  6 2 8  -8 6 -2  8 6 2  -2 6 8  2 -6 8  2 6 -8  
150 	 3 	 104 	 24 	0 2 10  2 10 0  10 0 2  -10 0 2  -2 10 0  2 -10 0  -10 0 -2  10 0 -2  -2 -10 0  0 10 -2  0 -10 2  -10 2 0  10 2 0  2 0 10  -2 0 10  0 10 2  0 -10 -2  2 0 -10  -2 0 -10  10 -2 0  -10 -2 0  0 -2 -10  0 2 -10  0 -2 10  0 -2 -10  -2 -10 0  -10 0 -2  10 0 -2  2 -10 0  -2 10 0  10 0 2  -10 0 2  2 10 0  0 -10 2  0 10 -2  10 -2 0  -10 -2 0  -2 0 -10  2 0 -10  0 -10 -2  0 10 2  -2 0 10  2 0 10  -10 2 0  10 2 0  0 2 10  0 -2 10  0 2 -10  
151 	 6 	 105 	 48 	4 5 8  5 8 4  8 4 5  -8 -4 5  -5 8 -4  5 -8 -4  -8 4 -5  8 -4 -5  -5 -8 4  4 8 -5  4 -8 5  -8 5 4  8 5 -4  5 -4 8  -5 4 8  -4 8 5  -4 -8 -5  5 4 -8  -5 -4 -8  8 -5 4  -8 -5 -4  4 -5 -8  -4 5 -8  -4 -5 8  -4 -5 -8  -5 -8 -4  -8 -4 -5  8 4 -5  5 -8 4  -5 8 4  8 -4 5  -8 4 5  5 8 -4  -4 -8 5  -4 8 -5  8 -5 -4  -8 -5 4  -5 4 -8  5 -4 -8  4 -8 -5  4 8 5  -5 -4 8  5 4 8  -8 5 -4  8 5 4  -4 5 8  4 -5 8  4 5 -8  
152 	 6 	 105 	 48 	1 2 10  2 10 1  10 1 2  -10 -1 2  -2 10 -1  2 -10 -1  -10 1 -2  10 -1 -2  -2 -10 1  1 10 -2  1 -10 2  -10 2 1  10 2 -1  2 -1 10  -2 1 10  -1 10 2  -1 -10 -2  2 1 -10  -2 -1 -10  10 -2 1  -10 -2 -1  1 -2 -10  -1 2 -10  -1 -2 10  -1 -2 -10  -2 -10 -1  -10 -1 -2  10 1 -2  2 -10 1  -2 10 1  10 -1 2  -10 1 2  2 10 -1  -1 -10 2  -1 10 -2  10 -2 -1  -10 -2 1  -2 1 -10  2 -1 -10  1 -10 -2  1 10 2  -2 -1 10  2 1 10  -10 2 -1  10 2 1  -1 2 10  1 -2 10  1 2 -10  
153 	 6 	 106 	 48 	3 4 9  4 9 3  9 3 4  -9 -3 4  -4 9 -3  4 -9 -3  -9 3 -4  9 -3 -4  -4 -9 3  3 9 -4  3 -9 4  -9 4 3  9 4 -3  4 -3 9  -4 3 9  -3 9 4  -3 -9 -4  4 3 -9  -4 -3 -9  9 -4 3  -9 -4 -3  3 -4 -9  -3 4 -9  -3 -4 9  -3 -4 -9  -4 -9 -3  -9 -3 -4  9 3 -4  4 -9 3  -4 9 3  9 -3 4  -9 3 4  4 9 -3  -3 -9 4  -3 9 -4  9 -4 -3  -9 -4 3  -4 3 -9  4 -3 -9  3 -9 -4  3 9 4  -4 -3 9  4 3 9  -9 4 -3  9 4 3  -3 4 9  3 -4 9  3 4 -9  
154 	 3 	 106 	 24 	0 5 9  5 9 0  9 0 5  -9 0 5  -5 9 0  5 -9 0  -9 0 -5  9 0 -5  -5 -9 0  0 9 -5  0 -9 5  -9 5 0  9 5 0  5 0 9  -5 0 9  0 9 5  0 -9 -5  5 0 -9  -5 0 -9  9 -5 0  -9 -5 0  0 -5 -9  0 5 -9  0 -5 9  0 -5 -9  -5 -9 0  -9 0 -5  9 0 -5  5 -9 0  -5 9 0  9 0 5  -9 0 5  5 9 0  0 -9 5  0 9 -5  9 -5 0  -9 -5 0  -5 0 -9  5 0 -9  0 -9 -5  0 9 5  -5 0 9  5 0 9  -9 5 0  9 5 0  0 5 9  0 -5 9  0 5 -9  
155 	 5 	 107 	 24 	3 7 7  7 7 3  7 3 7  -7 -3 7  -7 7 -3  7 -7 -3  -7 3 -7  7 -3 -7  -7 -7 3  3 7 -7  3 -7 7  -7 7 3  7 7 -3  7 -3 7  -7 3 7  -3 7 7  -3 -7 -7  7 3 -7  -7 -3 -7  7 -7 3  -7 -7 -3  3 -7 -7  -3 7 -7  -3 -7 7  -3 -7 -7  -7 -7 -3  -7 -3 -7  7 3 -7  7 -7 3  -7 7 3  7 -3 7  -7 3 7  7 7 -3  -3 -7 7  -3 7 -7  7 -7 -3  -7 -7 3  -7 3 -7  7 -3 -7  3 -7 -7  3 7 7  -7 -3 7  7 3 7  -7 7 -3  7 7 3  -3 7 7  3 -7 7  3 7 -7  
156 	 6 	 107 	 48 	1 5 9  5 9 1  9 1 5  -9 -1 5  -5 9 -1  5 -9 -1  -9 1 -5  9 -1 -5  -5 -9 1  1 9 -5  1 -9 5  -9 5 1  9 5 -1  5 -1 9  -5 1 9  -1 9 5  -1 -9 -5  5 1 -9  -5 -1 -9  9 -5 1  -9 -5 -1  1 -5 -9  -1 5 -9  -1 -5 9  -1 -5 -9  -5 -9 -1  -9 -1 -5  9 1 -5  5 -9 1  -5 9 1  9 -1 5  -9 1 5  5 9 -1  -1 -9 5  -1 9 -5  9 -5 -1  -9 -5 1  -5 1 -9  5 -1 -9  1 -9 -5  1 9 5  -5 -1 9  5 1 9  -9 5 -1  9 5 1  -1 5 9  1 -5 9  1 5 -9  
157 	 4 	 108 	 8 	6 6 6  6 6 6  6 6 6  -6 -6 6  -6 6 -6  6 -6 -6  -6 6 -6  6 -6 -6  -6 -6 6  6 6 -6  6 -6 6  -6 6 6  6 6 -6  6 -6 6  -6 6 6  -6 6 6  -6 -6 -6  6 6 -6  -6 -6 -6  6 -6 6  -6 -6 -6  6 -6 -6  -6 6 -6  -6 -6 6  -6 -6 -6  -6 -6 -6  -6 -6 -6  6 6 -6  6 -6 6  -6 6 6  6 -6 6  -6 6 6  6 6 -6  -6 -6 6  -6 6 -6  6 -6 -6  -6 -6 6  -6 6 -6  6 -6 -6  6 -6 -6  6 6 6  -6 -6 6  6 6 6  -6 6 -6  6 6 6  -6 6 6  6 -6 6  6 6 -6  
158 	 5 	 108 	 24 	2 2 10  2 10 2  10 2 2  -10 -2 2  -2 10 -2  2 -10 -2  -10 2 -2  10 -2 -2  -2 -10 2  2 10 -2  2 -10 2  -10 2 2  10 2 -2  2 -2 10  -2 2 10  -2 10 2  -2 -10 -2  2 2 -10  -2 -2 -10  10 -2 2  -10 -2 -2  2 -2 -10  -2 2 -10  -2 -2 10  -2 -2 -10  -2 -10 -2  -10 -2 -2  10 2 -2  2 -10 2  -2 10 2  10 -2 2  -10 2 2  2 10 -2  -2 -10 2  -2 10 -2  10 -2 -2  -10 -2 2  -2 2 -10  2 -2 -10  2 -10 -2  2 10 2  -2 -2 10  2 2 10  -10 2 -2  10 2 2  -2 2 10  2 -2 10  2 2 -10  
159 	 6 	 109 	 48 	3 6 8  6 8 3  8 3 6  -8 -3 6  -6 8 -3  6 -8 -3  -8 3 -6  8 -3 -6  -6 -8 3  3 8 -6  3 -8 6  -8 6 3  8 6 -3  6 -3 8  -6 3 8  -3 8 6  -3 -8 -6  6 3 -8  -6 -3 -8  8 -6 3  -8 -6 -3  3 -6 -8  -3 6 -8  -3 -6 8  -3 -6 -8  -6 -8 -3  -8 -3 -6  8 3 -6  6 -8 3  -6 8 3  8 -3 6  -8 3 6  6 8 -3  -3 -8 6  -3 8 -6  8 -6 -3  -8 -6 3  -6 3 -8  6 -3 -8  3 -8 -6  3 8 6  -6 -3 8  6 3 8  -8 6 -3  8 6 3  -3 6 8  3 -6 8  3 6 -8  
160 	 3 	 109 	 24 	0 3 10  3 10 0  10 0 3  -10 0 3  -3 10 0  3 -10 0  -10 0 -3  10 0 -3  -3 -10 0  0 10 -3  0 -10 3  -10 3 0  10 3 0  3 0 10  -3 0 10  0 10 3  0 -10 -3  3 0 -10  -3 0 -10  10 -3 0  -10 -3 0  0 -3 -10  0 3 -10  0 -3 10  0 -3 -10  -3 -10 0  -10 0 -3  10 0 -3  3 -10 0  -3 10 0  10 0 3  -10 0 3  3 10 0  0 -10 3  0 10 -3  10 -3 0  -10 -3 0  -3 0 -10  3 0 -10  0 -10 -3  0 10 3  -3 0 10  3 0 10  -10 3 0  10 3 0  0 3 10  0 -3 10  0 3 -10  
161 	 6 	 110 	 48 	5 6 7  6 7 5  7 5 6  -7 -5 6  -6 7 -5  6 -7 -5  -7 5 -6  7 -5 -6  -6 -7 5  5 7 -6  5 -7 6  -7 6 5  7 6 -5  6 -5 7  -6 5 7  -5 7 6  -5 -7 -6  6 5 -7  -6 -5 -7  7 -6 5  -7 -6 -5  5 -6 -7  -5 6 -7  -5 -6 7  -5 -6 -7  -6 -7 -5  -7 -5 -6  7 5 -6  6 -7 5  -6 7 5  7 -5 6  -7 5 6  6 7 -5  -5 -7 6  -5 7 -6  7 -6 -5  -7 -6 5  -6 5 -7  6 -5 -7  5 -7 -6  5 7 6  -6 -5 7  6 5 7  -7 6 -5  7 6 5  -5 6 7  5 -6 7  5 6 -7  
162 	 6 	 110 	 48 	2 5 9  5 9 2  9 2 5  -9 -2 5  -5 9 -2  5 -9 -2  -9 2 -5  9 -2 -5  -5 -9 2  2 9 -5  2 -9 5  -9 5 2  9 5 -2  5 -2 9  -5 2 9  -2 9 5  -2 -9 -5  5 2 -9  -5 -2 -9  9 -5 2  -9 -5 -2  2 -5 -9  -2 5 -9  -2 -5 9  -2 -5 -9  -5 -9 -2  -9 -2 -5  9 2 -5  5 -9 2  -5 9 2  9 -2 5  -9 2 5  5 9 -2  -2 -9 5  -2 9 -5  9 -5 -2  -9 -5 2  -5 2 -9  5 -2 -9  2 -9 -5  2 9 5  -5 -2 9  5 2 9  -9 5 -2  9 5 2  -2 5 9  2 -5 9  2 5 -9  
163 	 6 	 110 	 48 	1 3 10  3 10 1  10 1 3  -10 -1 3  -3 10 -1  3 -10 -1  -10 1 -3  10 -1 -3  -3 -10 1  1 10 -3  1 -10 3  -10 3 1  10 3 -1  3 -1 10  -3 1 10  -1 10 3  -1 -10 -3  3 1 -10  -3 -1 -10  10 -3 1  -10 -3 -1  1 -3 -10  -1 3 -10  -1 -3 10  -1 -3 -10  -3 -10 -1  -10 -1 -3  10 1 -3  3 -10 1  -3 10 1  10 -1 3  -10 1 3  3 10 -1  -1 -10 3  -1 10 -3  10 -3 -1  -10 -3 1  -3 1 -10  3 -1 -10  1 -10 -3  1 10 3  -3 -1 10  3 1 10  -10 3 -1  10 3 1  -1 3 10  1 -3 10  1 3 -10  
164 	 3 	 113 	 24 	0 7 8  7 8 0  8 0 7  -8 0 7  -7 8 0  7 -8 0  -8 0 -7  8 0 -7  -7 -8 0  0 8 -7  0 -8 7  -8 7 0  8 7 0  7 0 8  -7 0 8  0 8 7  0 -8 -7  7 0 -8  -7 0 -8  8 -7 0  -8 -7 0  0 -7 -8  0 7 -8  0 -7 8  0 -7 -8  -7 -8 0  -8 0 -7  8 0 -7  7 -8 0  -7 8 0  8 0 7  -8 0 7  7 8 0  0 -8 7  0 8 -7  8 -7 0  -8 -7 0  -7 0 -8  7 0 -8  0 -8 -7  0 8 7  -7 0 8  7 0 8  -8 7 0  8 7 0  0 7 8  0 -7 8  0 7 -8  
165 	 5 	 113 	 24 	4 4 9  4 9 4  9 4 4  -9 -4 4  -4 9 -4  4 -9 -4  -9 4 -4  9 -4 -4  -4 -9 4  4 9 -4  4 -9 4  -9 4 4  9 4 -4  4 -4 9  -4 4 9  -4 9 4  -4 -9 -4  4 4 -9  -4 -4 -9  9 -4 4  -9 -4 -4  4 -4 -9  -4 4 -9  -4 -4 9  -4 -4 -9  -4 -9 -4  -9 -4 -4  9 4 -4  4 -9 4  -4 9 4  9 -4 4  -9 4 4  4 9 -4  -4 -9 4  -4 9 -4  9 -4 -4  -9 -4 4  -4 4 -9  4 -4 -9  4 -9 -4  4 9 4  -4 -4 9  4 4 9  -9 4 -4  9 4 4  -4 4 9  4 -4 9  4 4 -9  
166 	 6 	 113 	 48 	2 3 10  3 10 2  10 2 3  -10 -2 3  -3 10 -2  3 -10 -2  -10 2 -3  10 -2 -3  -3 -10 2  2 10 -3  2 -10 3  -10 3 2  10 3 -2  3 -2 10  -3 2 10  -2 10 3  -2 -10 -3  3 2 -10  -3 -2 -10  10 -3 2  -10 -3 -2  2 -3 -10  -2 3 -10  -2 -3 10  -2 -3 -10  -3 -10 -2  -10 -2 -3  10 2 -3  3 -10 2  -3 10 2  10 -2 3  -10 2 3  3 10 -2  -2 -10 3  -2 10 -3  10 -3 -2  -10 -3 2  -3 2 -10  3 -2 -10  2 -10 -3  2 10 3  -3 -2 10  3 2 10  -10 3 -2  10 3 2  -2 3 10  2 -3 10  2 3 -10  
167 	 5 	 114 	 24 	4 7 7  7 7 4  7 4 7  -7 -4 7  -7 7 -4  7 -7 -4  -7 4 -7  7 -4 -7  -7 -7 4  4 7 -7  4 -7 7  -7 7 4  7 7 -4  7 -4 7  -7 4 7  -4 7 7  -4 -7 -7  7 4 -7  -7 -4 -7  7 -7 4  -7 -7 -4  4 -7 -7  -4 7 -7  -4 -7 7  -4 -7 -7  -7 -7 -4  -7 -4 -7  7 4 -7  7 -7 4  -7 7 4  7 -4 7  -7 4 7  7 7 -4  -4 -7 7  -4 7 -7  7 -7 -4  -7 -7 4  -7 4 -7  7 -4 -7  4 -7 -7  4 7 7  -7 -4 7  7 4 7  -7 7 -4  7 7 4  -4 7 7  4 -7 7  4 7 -7  
168 	 5 	 114 	 24 	5 5 8  5 8 5  8 5 5  -8 -5 5  -5 8 -5  5 -8 -5  -8 5 -5  8 -5 -5  -5 -8 5  5 8 -5  5 -8 5  -8 5 5  8 5 -5  5 -5 8  -5 5 8  -5 8 5  -5 -8 -5  5 5 -8  -5 -5 -8  8 -5 5  -8 -5 -5  5 -5 -8  -5 5 -8  -5 -5 8  -5 -5 -8  -5 -8 -5  -8 -5 -5  8 5 -5  5 -8 5  -5 8 5  8 -5 5  -8 5 5  5 8 -5  -5 -8 5  -5 8 -5  8 -5 -5  -8 -5 5  -5 5 -8  5 -5 -8  5 -8 -5  5 8 5  -5 -5 8  5 5 8  -8 5 -5  8 5 5  -5 5 8  5 -5 8  5 5 -8  
169 	 6 	 114 	 48 	1 7 8  7 8 1  8 1 7  -8 -1 7  -7 8 -1  7 -8 -1  -8 1 -7  8 -1 -7  -7 -8 1  1 8 -7  1 -8 7  -8 7 1  8 7 -1  7 -1 8  -7 1 8  -1 8 7  -1 -8 -7  7 1 -8  -7 -1 -8  8 -7 1  -8 -7 -1  1 -7 -8  -1 7 -8  -1 -7 8  -1 -7 -8  -7 -8 -1  -8 -1 -7  8 1 -7  7 -8 1  -7 8 1  8 -1 7  -8 1 7  7 8 -1  -1 -8 7  -1 8 -7  8 -7 -1  -8 -7 1  -7 1 -8  7 -1 -8  1 -8 -7  1 8 7  -7 -1 8  7 1 8  -8 7 -1  8 7 1  -1 7 8  1 -7 8  1 7 -8  
170 	 6 	 115 	 48 	3 5 9  5 9 3  9 3 5  -9 -3 5  -5 9 -3  5 -9 -3  -9 3 -5  9 -3 -5  -5 -9 3  3 9 -5  3 -9 5  -9 5 3  9 5 -3  5 -3 9  -5 3 9  -3 9 5  -3 -9 -5  5 3 -9  -5 -3 -9  9 -5 3  -9 -5 -3  3 -5 -9  -3 5 -9  -3 -5 9  -3 -5 -9  -5 -9 -3  -9 -3 -5  9 3 -5  5 -9 3  -5 9 3  9 -3 5  -9 3 5  5 9 -3  -3 -9 5  -3 9 -5  9 -5 -3  -9 -5 3  -5 3 -9  5 -3 -9  3 -9 -5  3 9 5  -5 -3 9  5 3 9  -9 5 -3  9 5 3  -3 5 9  3 -5 9  3 5 -9  
171 	 6 	 116 	 48 	4 6 8  6 8 4  8 4 6  -8 -4 6  -6 8 -4  6 -8 -4  -8 4 -6  8 -4 -6  -6 -8 4  4 8 -6  4 -8 6  -8 6 4  8 6 -4  6 -4 8  -6 4 8  -4 8 6  -4 -8 -6  6 4 -8  -6 -4 -8  8 -6 4  -8 -6 -4  4 -6 -8  -4 6 -8  -4 -6 8  -4 -6 -8  -6 -8 -4  -8 -4 -6  8 4 -6  6 -8 4  -6 8 4  8 -4 6  -8 4 6  6 8 -4  -4 -8 6  -4 8 -6  8 -6 -4  -8 -6 4  -6 4 -8  6 -4 -8  4 -8 -6  4 8 6  -6 -4 8  6 4 8  -8 6 -4  8 6 4  -4 6 8  4 -6 8  4 6 -8  
172 	 3 	 116 	 24 	0 4 10  4 10 0  10 0 4  -10 0 4  -4 10 0  4 -10 0  -10 0 -4  10 0 -4  -4 -10 0  0 10 -4  0 -10 4  -10 4 0  10 4 0  4 0 10  -4 0 10  0 10 4  0 -10 -4  4 0 -10  -4 0 -10  10 -4 0  -10 -4 0  0 -4 -10  0 4 -10  0 -4 10  0 -4 -10  -4 -10 0  -10 0 -4  10 0 -4  4 -10 0  -4 10 0  10 0 4  -10 0 4  4 10 0  0 -10 4  0 10 -4  10 -4 0  -10 -4 0  -4 0 -10  4 0 -10  0 -10 -4  0 10 4  -4 0 10  4 0 10  -10 4 0  10 4 0  0 4 10  0 -4 10  0 4 -10  
173 	 6 	 117 	 48 	2 7 8  7 8 2  8 2 7  -8 -2 7  -7 8 -2  7 -8 -2  -8 2 -7  8 -2 -7  -7 -8 2  2 8 -7  2 -8 7  -8 7 2  8 7 -2  7 -2 8  -7 2 8  -2 8 7  -2 -8 -7  7 2 -8  -7 -2 -8  8 -7 2  -8 -7 -2  2 -7 -8  -2 7 -8  -2 -7 8  -2 -7 -8  -7 -8 -2  -8 -2 -7  8 2 -7  7 -8 2  -7 8 2  8 -2 7  -8 2 7  7 8 -2  -2 -8 7  -2 8 -7  8 -7 -2  -8 -7 2  -7 2 -8  7 -2 -8  2 -8 -7  2 8 7  -7 -2 8  7 2 8  -8 7 -2  8 7 2  -2 7 8  2 -7 8  2 7 -8  
174 	 3 	 117 	 24 	0 6 9  6 9 0  9 0 6  -9 0 6  -6 9 0  6 -9 0  -9 0 -6  9 0 -6  -6 -9 0  0 9 -6  0 -9 6  -9 6 0  9 6 0  6 0 9  -6 0 9  0 9 6  0 -9 -6  6 0 -9  -6 0 -9  9 -6 0  -9 -6 0  0 -6 -9  0 6 -9  0 -6 9  0 -6 -9  -6 -9 0  -9 0 -6  9 0 -6  6 -9 0  -6 9 0  9 0 6  -9 0 6  6 9 0  0 -9 6  0 9 -6  9 -6 0  -9 -6 0  -6 0 -9  6 0 -9  0 -9 -6  0 9 6  -6 0 9  6 0 9  -9 6 0  9 6 0  0 6 9  0 -6 9  0 6 -9  
